address,coin,fill_count,dollar_delta,turnover,nonzero_closedPnl,is_frozen
0x558afca8d68f6a7335837b06ce218a234978225b,SOL,444,-101634.6242,4310023.6388,203,True
0x558afca8d68f6a7335837b06ce218a234978225b,BTC,699,4013537.54644,13364433.9947,379,True
0x558afca8d68f6a7335837b06ce218a234978225b,PENGU,53,-150833.112385,150833.112385,53,False
0x558afca8d68f6a7335837b06ce218a234978225b,HYPE,1,-88.238,88.238,1,True
0x558afca8d68f6a7335837b06ce218a234978225b,AVAX,1,-55.602,55.602,1,True
0x597077efeb1bca71deaf556bac4d8e28a4595bef,USUAL,6,1002.699273,1002.699273,6,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,SCR,8,248.783545,902.604015,5,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,BCH,6,4040.46984,4040.46984,6,True
0x597077efeb1bca71deaf556bac4d8e28a4595bef,MAV,9,-87.688241,502.205843,6,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,APEX,27,-108.8006,5124.9552,14,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,CAKE,31,10.51432,7524.442,19,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,MERL,22,-734.04025,3856.81625,16,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,WIF,6,1100.58114,2280.38754,5,True
0x597077efeb1bca71deaf556bac4d8e28a4595bef,KAITO,7,-809.2816,1842.52,4,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,YGG,35,-286.05824,6529.14176,21,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,ARB,24,939.429683,13804.089683,15,True
0x597077efeb1bca71deaf556bac4d8e28a4595bef,FARTCOIN,10,751.856536,3848.743436,9,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,PENDLE,19,1185.4184,6254.5384,13,True
0x597077efeb1bca71deaf556bac4d8e28a4595bef,ME,90,-11213.234578,29446.309784,66,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,BANANA,2,470.0766,470.0766,2,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,LDO,13,628.40916,9660.20916,9,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,MELANIA,19,-449.235816,4078.033908,12,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,SPX,14,-4.38222,2423.13764,9,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,VIRTUAL,9,-384.8034,2554.2666,6,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,SYRUP,5,-130.28725,951.73465,2,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,ETC,23,-125.57645,7716.74529,12,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,S,18,-1476.80695,3456.08695,10,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,SAND,7,-770.81,1793.41,5,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,BNB,15,-6159.2805,21090.1373,9,True
0x597077efeb1bca71deaf556bac4d8e28a4595bef,TST,7,-538.561965,1733.781965,6,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,AVNT,7,-412.465,1988.235,5,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,GALA,11,-860.185,4604.655,8,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,VVV,9,154.258558,2431.341442,5,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,HYPE,41,2451.16951,13187.90321,35,True
0x597077efeb1bca71deaf556bac4d8e28a4595bef,ENA,9,-570.54238,3864.06238,5,True
0x597077efeb1bca71deaf556bac4d8e28a4595bef,AAVE,111,-4003.3425,137722.6955,61,True
0x597077efeb1bca71deaf556bac4d8e28a4595bef,SUI,5,-3337.3891,10095.6509,3,True
0x597077efeb1bca71deaf556bac4d8e28a4595bef,AVAX,22,179.95881,14823.44905,12,True
0x597077efeb1bca71deaf556bac4d8e28a4595bef,PUMP,131,-13683.809634,146264.17232,59,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,JUP,8,86.66882,2552.56882,6,True
0x597077efeb1bca71deaf556bac4d8e28a4595bef,PURR,21,564.32,2676.0,8,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,ZEREBRO,21,-12.96,1640.42,8,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,IOTA,4,52.36229,764.08229,1,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,PYTH,11,-1694.66125,4039.14125,7,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,SOPH,44,2660.464118,8809.042122,24,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,UMA,9,-252.2928,1159.08184,5,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,LAUNCHCOIN,20,516.50852,3824.44048,13,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,MANTA,1,-360.74,360.74,1,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,IMX,7,-62.179869,1813.842823,2,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,APT,26,834.86482,7883.33518,14,True
0x597077efeb1bca71deaf556bac4d8e28a4595bef,ASTER,38,2530.6368,36999.7504,23,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,MNT,20,-1036.89025,11535.33479,13,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,RENDER,16,870.20701,3274.91417,11,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,BERA,6,1217.685,1217.685,1,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,ZORA,3,1643.65,1643.65,2,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,STBL,2,341.7935,341.7935,2,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,GRASS,8,780.462241,1255.851569,8,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,LTC,32,1507.1422,47668.3578,17,True
0x597077efeb1bca71deaf556bac4d8e28a4595bef,NEAR,11,1239.3976,10951.0776,7,True
0x597077efeb1bca71deaf556bac4d8e28a4595bef,INJ,5,1316.2838,2302.1686,2,True
0x597077efeb1bca71deaf556bac4d8e28a4595bef,ADA,3,1087.64464,1280.37536,1,True
0x597077efeb1bca71deaf556bac4d8e28a4595bef,POL,14,2080.59642,3916.03642,6,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,SAGA,9,-675.959532,899.822216,9,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,BIGTIME,8,-329.689692,1353.73636,5,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,NXPC,1,-107.84316,107.84316,1,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,ANIME,9,201.992967,2342.379393,5,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,GOAT,2,-670.400449,670.400449,2,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,2Z,7,371.14296,371.14296,3,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,ORDI,3,504.998388,504.998388,3,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,MOVE,4,-310.577436,1766.822564,3,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,WLD,5,-234.9027,3115.1427,5,True
0x597077efeb1bca71deaf556bac4d8e28a4595bef,XAI,20,597.032594,5250.575618,8,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,AR,3,-324.111338,324.111338,3,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,HEMI,13,-789.3418,3366.3682,9,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,kBONK,10,2137.460878,6924.80603,5,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,POPCAT,13,-810.81514,4457.40514,9,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,OM,16,196.718033,4011.161967,9,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,OP,1,-866.93583,866.93583,1,True
0x597077efeb1bca71deaf556bac4d8e28a4595bef,AI16Z,20,95.0375,4768.7625,9,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,IP,12,-395.2279,2082.6221,3,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,PNUT,5,-380.609547,1884.769547,4,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,PEOPLE,4,-152.882224,763.522224,3,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,JTO,11,254.8528,3982.5868,9,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,MEME,14,-507.854034,3273.854034,12,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,CHILLGUY,6,259.19742,605.06938,2,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,TRUMP,7,-1077.855,5384.175,4,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,EIGEN,11,483.45,5105.57,6,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,COMP,5,140.62247,1509.42447,3,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,USTC,6,-217.3,858.28,3,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,CRV,5,-524.3064,2258.2136,3,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,AIXBT,8,102.338114,2427.621886,5,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,DOGE,8,1048.40598,19891.51402,6,True
0x597077efeb1bca71deaf556bac4d8e28a4595bef,TIA,2,-276.98,1388.26,1,True
0x597077efeb1bca71deaf556bac4d8e28a4595bef,DYDX,29,734.957814,5883.273804,19,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,kSHIB,6,-252.07,3225.53,3,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,ALT,5,-103.26,1167.42,4,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,NEO,1,436.769625,436.769625,1,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,PROMPT,11,529.22609,1558.66609,5,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,BABY,3,-44.7031,483.3431,1,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,LAYER,1,373.15,373.15,1,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,CELO,4,-507.35207,874.28187,2,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,RESOLV,13,231.920645,3162.664645,10,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,ONDO,3,-7.6,1697.64,2,True
0x597077efeb1bca71deaf556bac4d8e28a4595bef,ZK,5,-268.169446,931.231158,1,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,WCT,1,233.15,233.15,1,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,SNX,25,-1317.62494,3257.24422,16,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,ETH,1,-41.342,41.342,1,True
0x597077efeb1bca71deaf556bac4d8e28a4595bef,PAXG,14,-429.3169,11458.3239,7,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,YZY,3,438.2082,438.2082,0,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,TAO,18,958.66128,3625.29872,7,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,LINK,6,3164.0752,3572.3248,3,True
0x597077efeb1bca71deaf556bac4d8e28a4595bef,ETHFI,26,412.36357,7851.57357,17,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,POLYX,52,-2996.5273,20738.82368,33,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,STX,24,-308.910802,6695.389296,10,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,REZ,1,217.10385,217.10385,1,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,BIO,10,130.00081,2591.56081,8,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,NOT,3,-582.143508,669.486288,2,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,DYM,2,0.2,644.84,1,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,INIT,5,565.65,565.65,5,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,ZRO,14,-152.96799,2001.87853,5,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,XLM,2,-62.99851,113.04379,1,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,ATOM,8,-295.94873,1085.90873,6,True
0x597077efeb1bca71deaf556bac4d8e28a4595bef,MAVIA,3,-17.532384,254.352384,1,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,FIL,1,80.86776,80.86776,1,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,PENGU,18,-630.197715,4523.912539,13,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,W,12,926.479639,3134.303615,7,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,NIL,7,-408.94021,1062.68021,6,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,FXS,10,-730.62694,2343.93778,5,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,XRP,4,-581.5322,18059.3402,3,True
0x597077efeb1bca71deaf556bac4d8e28a4595bef,SOL,2,-4191.3074,4191.3074,2,True
0x597077efeb1bca71deaf556bac4d8e28a4595bef,STRK,6,-76.023176,1029.601624,4,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,MEW,4,723.83738,758.16262,1,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,DOOD,8,-1013.9,1013.9,5,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,kPEPE,1,-320.584908,320.584908,0,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,SUSHI,2,-284.850008,381.339992,2,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,UNI,8,44.40366,3821.95366,5,True
0x597077efeb1bca71deaf556bac4d8e28a4595bef,MORPHO,1,-95.67827,95.67827,1,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,SEI,4,908.295,3853.165,3,True
0x597077efeb1bca71deaf556bac4d8e28a4595bef,TURBO,10,-361.559908,2929.159908,8,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,DOT,5,699.07396,1500.69396,1,True
0x597077efeb1bca71deaf556bac4d8e28a4595bef,HBAR,5,-236.75168,1394.44832,2,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,ALGO,4,-337.51479,1179.79479,3,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,0G,1,260.09,260.09,0,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,kLUNC,7,713.62564,713.62564,0,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,APE,13,-32.935,4304.535,8,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,BLAST,1,19.971218,19.971218,0,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,CFX,11,109.88752,1916.24132,7,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,PROVE,3,708.23,708.23,1,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,kNEIRO,10,-715.718383,3123.401617,7,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,kFLOKI,1,300.045872,300.045872,1,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,GMX,12,-576.76014,2619.48014,7,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,BSV,1,237.64,237.64,0,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,HYPER,4,-374.82487,661.10813,2,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,BLUR,1,-26.22699,26.22699,0,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,RUNE,1,18.50733,18.50733,0,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,ENS,4,357.19987,413.88013,1,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,TRB,1,309.19,309.19,1,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,BRETT,2,152.778848,614.761152,2,False
0x597077efeb1bca71deaf556bac4d8e28a4595bef,ZETA,1,79.794,79.794,1,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,ZORA,6,1365.86694,2519.46694,2,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,FET,2,423.80918,558.61082,1,True
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,W,17,177.710831,4528.316753,10,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,SOPH,2,-295.57,295.57,1,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,PENGU,190,15709.061794,157730.341002,103,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,BERA,4,1139.72101,1139.72101,1,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,AIXBT,21,690.559827,4037.158077,9,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,PAXG,4,-2489.368,6100.4864,3,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,CAKE,28,450.64476,8144.01498,15,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,MERL,5,-337.92,1059.36,4,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,SOL,41,11475.1802,184883.696,36,True
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,GOAT,248,679.659984,82678.422354,152,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,CRV,6,568.1695,3418.0495,4,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,NXPC,1,288.3389,288.3389,1,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,kFLOKI,1,842.6115,842.6115,1,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,NEAR,45,31055.96109,46205.00499,33,True
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,ETC,23,418.75783,6906.27569,15,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,ZEREBRO,10,107.055274,1225.964726,4,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,ADA,9,1796.3292,4892.7292,5,True
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,MOODENG,52,-374.56103,2952.50601,13,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,TRB,5,642.93,1287.17,2,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,JTO,7,631.6989,1865.9537,6,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,MELANIA,52,421.073382,11333.650996,24,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,IO,2,6.42,508.02,1,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,PYTH,6,-180.51096,2126.60904,4,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,FARTCOIN,7,775.342025,2561.062025,6,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,FIL,1,-470.1,470.1,1,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,DOGE,15,-397.69428,33408.86744,9,True
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,SPX,30,-318.49952,7956.42048,15,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,SYRUP,15,-104.36232,2078.04982,6,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,BRETT,3,88.295438,869.395438,2,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,RSR,4,53.46283,1086.73717,2,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,SAND,8,-310.54958,1345.60958,4,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,APE,13,-15.205964,2993.097538,6,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,SCR,5,-182.769833,684.889833,4,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,PENDLE,9,-31.4075,3412.1675,4,True
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,MNT,15,-522.78007,9987.89343,11,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,HYPE,12,1764.92322,13532.53204,10,True
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,JUP,11,197.30122,2407.03238,8,True
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,RENDER,9,762.21031,1383.83031,8,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,KAITO,5,-409.8159,1740.4137,3,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,UMA,5,-289.52955,289.52955,3,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,YZY,10,644.55797,1529.95493,3,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,BNB,4,6958.662,19719.462,4,True
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,TST,5,-247.074306,853.454306,3,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,MAVIA,10,-285.731198,531.951198,6,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,OP,4,467.300862,1799.920862,3,True
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,AAVE,7,669.006,6204.314,5,True
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,AI16Z,26,24.3,6477.9,14,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,HEMI,16,-804.092141,5050.197859,11,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,APT,14,1051.903332,3931.233468,11,True
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,MAV,13,-148.738458,937.244898,8,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,APEX,34,-80.8548,5286.58,18,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,LTC,23,-1518.3796,38278.4796,15,True
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,FXS,4,806.01422,907.4237,3,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,GRASS,11,561.360007,1824.495385,6,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,EIGEN,8,-349.400409,2534.040047,4,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,DOT,2,114.7832,114.7832,1,True
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,MANTA,23,2992.02398,8183.6967,10,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,ALGO,4,10.98,1702.06,3,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,XRP,12,2985.3721,63212.3879,10,True
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,ZRO,28,98.60285,3397.67715,17,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,XLM,2,726.437,726.437,2,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,ONDO,1,279.2756,279.2756,1,True
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,SEI,4,1302.24,3494.72,2,True
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,MOVE,5,-1075.69545,2116.49545,4,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,kBONK,11,-504.640734,7286.559266,9,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,CFX,8,-476.1689,1725.00982,6,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,TNSR,2,208.359,354.141,1,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,GRIFFAIN,3,-560.13571,560.13571,3,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,STX,2,-582.672363,582.672363,2,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,LAYER,4,72.18122,247.32466,2,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,NIL,8,-52.14982,1363.52982,6,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,2Z,3,320.17,320.17,2,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,S,11,-795.92888,2995.71168,4,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,USTC,1,-320.07,320.07,1,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,MORPHO,12,-175.29946,2083.89946,7,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,TRUMP,11,-422.14138,6907.09138,10,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,PUMP,23,-757.571972,15774.799652,17,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,HBAR,3,-0.14,827.14,2,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,PROMPT,12,126.7712,1669.4912,9,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,GMX,3,130.47155,1232.99275,1,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,ZK,1,-81.98304,81.98304,0,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,DOOD,12,47.297298,2404.485298,9,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,SKY,14,-368.5682,1583.9318,4,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,PURR,44,273.7619,4668.0981,20,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,RUNE,20,2017.80914,11603.79516,9,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,OM,5,563.400978,1214.039022,2,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,kPEPE,7,-1520.165913,7673.165913,5,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,DYDX,7,418.634,1687.206,5,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,PNUT,5,-339.188862,1847.028862,2,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,AVAX,19,387.96752,16686.27248,11,True
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,SNX,7,-620.27572,1662.75572,5,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,ETH,2,-39.24926,39.24926,2,True
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,IP,10,11.44404,2481.73404,6,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,STBL,17,-321.07242,3158.39434,13,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,kLUNC,2,-1.3,1025.9,1,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,YGG,12,-338.08,2368.72,10,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,STRK,14,467.290908,3383.349092,8,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,LDO,20,197.798,12469.0708,13,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,ETHFI,15,734.1947,3965.2822,9,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,VIRTUAL,12,-229.228002,2719.231998,6,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,AVNT,6,-739.70776,845.98224,3,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,LINK,8,-189.477,8533.677,3,True
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,BLAST,2,69.375042,69.375042,0,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,TON,13,624.08004,7100.06796,9,True
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,ENA,8,-1558.5991,2248.1376,5,True
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,ORDI,2,372.965,372.965,1,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,WIF,9,929.28507,4992.36507,7,True
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,GALA,6,570.87375,2226.46625,3,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,ANIME,6,-114.94893,1922.17107,4,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,ARB,15,180.073329,6929.805557,11,True
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,POL,11,-256.61319,2476.06681,8,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,BIGTIME,4,-206.709662,794.602418,2,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,POPCAT,9,-487.13974,2048.82026,5,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,BCH,6,-185.59691,5319.46253,5,True
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,PEOPLE,3,-206.269135,411.690865,3,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,RESOLV,7,178.126,2366.87,3,False
0xaeadec409b7b31b32063dcc280e8efbb86441eb1,LAUNCHCOIN,9,-11.46036,1743.26964,7,False
